Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
Power Rangers Samurai: Clash of the Red Rangers - The Movie,2013,Not Rated,05 Mar 2013,45 min,Action,Jonathan Tzachor,James W. Bates,"Alexander P. Heartman, Erika Fong, Hector David Jr., Najee De-Tiege",The Samurai Rangers team with the mysterious RPM Ranger Red and fend off the dual threat from Master Xandred's Mooger army and a robotic super-villain from the RPM Ranger's dimension. When ...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMWNlODgxMGUtYjMyYy00ZDUxLWFhYWEtZDY0M2JlYTE4NGI4XkEyXkFqcGdeQXVyNDA5ODU0NDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,88,tt6099542,movie,N/A,N/A,N/A,N/A,True,
Bola Kampung: The Movie,2013,N/A,21 Mar 2013,97 min,"Animation, Adventure, Comedy","Chong Tee Chua, Ah Loong","Fairul Nizam Ablah, Chong Tee Chua, Ah Loong","Ezlynn, Afdlin Shauki, Harris Alif","Amanda, a young princess from the virtual world game ""Kingdom Hill"", was sent to Gong Lechar Village to find the legendary ""Solar Hero"", the savior of her son's crisis.",Malay,Malaysia,N/A,https://m.media-amazon.com/images/M/MV5BNjQ3OTE2MjI4OV5BMl5BanBnXkFtZTcwNTk4NTMyOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,84,tt2608516,movie,N/A,N/A,N/A,N/A,True,
Kamen Rider Movie War the Fateful Sengoku Battle: Kamen Rider vs. Kamen Rider Gaim & Wizard,2013,N/A,14 Dec 2013,N/A,"Action, Adventure, Fantasy",Ryuta Tasaki,"Junko Komura, Nobuhiro Mouri","Shun'ya Shiraishi, Makoto Okunaka, Tasuku Nagase","Haruto faces a revived Koyomi, who was created from his inability to let go of her death and let Koyomi's spirit rest. Meanwhile, in Zawame City, the Beat Riders chase after a Kaijin into a Warring States Period-Esque world.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMjE5YTdiOTgtODllZS00YTBkLWI4NDItNjc4NWQxMTUyYzBiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,83,tt3340098,movie,N/A,N/A,N/A,N/A,True,
Ladies' Man: A Made Movie,2013,N/A,09 Apr 2013,90 min,Comedy,Ryan Shiraki,"Eirene Donohue, Allison Schroeder","Dave Davis, Melia Renee, Molly Burnett","After a lifetime stuck in the ""friend zone"", an awkward college freshman enlists the help of his old babysitter, now a campus sorority queen, to teach him how to become the ultimate ladies' man.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjRhNDUxNGItN2ZkMC00YzQ5LWFkNDAtZDYzYTIwMmNkZjg4XkEyXkFqcGdeQXVyMTQ0MzMwNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,82,tt2309034,movie,N/A,N/A,N/A,N/A,True,
Dinner and a Movie,2013,N/A,29 Jun 2013,15 min,"Short, Comedy, Crime",Ben Aston,"Ben Aston, Maria Hummer","Nathan Hennenfent, Anne Wittman, Martin Ashley Jones","After a year of exchanging romantic letters, besotted bachelor Randy Stubleski and convict Crystal Phillips finally meet when she is released from a Michigan prison.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMzQwNjc1OTYtZTBmYS00MmYxLTgwNzYtMzMxNmU3MTcwYTJhXkEyXkFqcGdeQXVyNTQzOTk1NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,77,tt2474280,movie,N/A,N/A,N/A,N/A,True,
Learning Hebrew (A Gothsploitation Movie),2013,N/A,13 Jun 2013,62 min,Drama,Louis Joon,Louis Joon,"Fritz Aardvark Bragpuss, Takara Bell, Bonnie Blackhare",When Criticism of faith and the freedom to offend is outlawed by the Politically Correct Militia. Bella and her gang of cyber punks push Darwinism door to door.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BODgxNDQ1NTc3OV5BMl5BanBnXkFtZTgwMzc4NDE3NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '2.7/10'}]",N/A,2.7,73,tt4342554,movie,N/A,N/A,N/A,N/A,True,
Reggaeton the Movie,2013,Unrated,17 Oct 2013,108 min,"Crime, Drama, Music","Carlos Martín, Fernando J. Sanchez",Angel M. Sanjurjo,"Natalia Rivera, Jhony Ou, Che Robótico","This movie is mainly about the world of reggae-ton &amp; urban music. It tells the story of young Jei &amp; Travi, both barbers by profession, dancer/student Soriann, &amp; novel music producer Victor. They'll join there talents to fulfill th...",Spanish,Puerto Rico,N/A,https://m.media-amazon.com/images/M/MV5BMTkyNTk4NTQ0OV5BMl5BanBnXkFtZTgwNzQ0MzgxMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,72,tt3147164,movie,N/A,N/A,N/A,N/A,True,
Toriko the Movie: Secret Recipe of Gourmet God!,2013,N/A,27 Jul 2013,81 min,Animation,Akifumi Zako,"Isao Murayama, Mitsutoshi Shimabukuro","Ryôtarô Okiayu, Romi Park, Takahiro Sakurai","Toriko, a fearless Gourmet Hunter, embarks on a dangerous mission to uncover a secret recipe, battling the Hungry Triangle, dangerous animals, and enemies.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZjlkZWFlZmUtNjQ1Yy00YTk3LWJkMjAtMzk1YjdiY2U2YjQ0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,66,tt3852404,movie,N/A,N/A,N/A,N/A,True,
Bratz: Go to Paris the Movie,2013,Not Rated,08 Oct 2013,61 min,Animation,David Mucci Fassett,N/A,"Olivia Hack, Ogie Banks, Kaley Cuoco, Jessica DiCicco","The girls with a passion for fashion hit the runways of Paris in this super-secret super-sweet spy spectacular! When someone starts mysteriously poisoning the most popular models in Paris, ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQ0NjI3NDQ2M15BMl5BanBnXkFtZTgwNzA5MTE0MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,65,tt3464004,movie,N/A,N/A,N/A,N/A,True,
Tokumei Sentai Go-Busters vs. Kaizoku Sentai Gokaiger: The Movie,2013,N/A,19 Jan 2013,60 min,"Action, Sci-Fi",Takayuki Shibasaki,Kento Shimoyama,"Katsuhiro Suzuki, Ryôma Baba, Arisa Komiya","The Gokaigers were captured by the Zangyack remnants after departing to the Zangyack home world to destroy the empire once and for all. The Gokaigers, now working for the newly reformed Zangyack empire, return to Earth with a blac...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYWU4YmUxNzctYmUzYS00NjE2LWFkMGMtZmE3MzQxMDdiMWIxXkEyXkFqcGdeQXVyMTA3OTEyODI1._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,62,tt2553376,movie,N/A,N/A,N/A,N/A,True,
Horror Anthology Movie Volume 1,2013,N/A,29 Oct 2013,N/A,Horror,"Karl DeMolay, Will Frank, King Jeff","Will Frank, Michael Gosack, King Jeff","King Jeff, Gorio, Brian Lannigan",A horror anthology featuring 6 new tales of terror.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzA4ODIyOTMwMV5BMl5BanBnXkFtZTgwNTM4NjkzMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,58,tt2814998,movie,N/A,N/A,N/A,N/A,True,
Young Bao the Movie,2013,N/A,30 May 2013,129 min,Drama,Yuthakorn Sukmuktapha,Yuthakorn Sukmuktapha,"Thana Aiemniyom, Arak Amornsupasiri, Claudia Chakrapan","The film traces the formative years of the songs-for-life band Carabao, from the day the young band members meet in the Philippines to their rise to become the most famous rock group in the 1980's.",Thai,Thailand,1 nomination,https://m.media-amazon.com/images/M/MV5BNjdhNzk1OTktOTk4Zi00MmJjLTgzYzQtNWQ3ZTYxY2VkNjJlXkEyXkFqcGdeQXVyMzgxODI0MTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,57,tt2911564,movie,N/A,N/A,N/A,N/A,True,
18th Annual Critics' Choice Movie Awards,2013,N/A,10 Jan 2013,120 min,N/A,Michael Dempsey,N/A,"Amy Adams, Ben Affleck, Judd Apatow",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BM2FhOGJiMDEtMjc1Ny00MzI3LTliMWItMWQ2YjFmNjI3Zjk3XkEyXkFqcGdeQXVyNTk1ODg5ODA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,54,tt2622478,movie,N/A,N/A,N/A,N/A,True,
Another Zombie Movie,2013,N/A,09 Jun 2013,N/A,"Short, Action, Drama",Taylor J. Irizarry,"Ally Irizarry, Sabri Irizarry, Taylor J. Irizarry","Brice Branham, Sabri Irizarry, Cory Pederson","An experiment goes wrong and starts a zombie apocalypse. After eleven years, teens CJ (Brice Branham), and his sister Jessica (Sabri Irizarry) are attacked. CJ and Jessica escape into the forest. While there, they meet Aaron (Rhet...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTYwMDQzMzI2OV5BMl5BanBnXkFtZTgwNjcxNzI1MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,54,tt3280496,movie,N/A,N/A,N/A,N/A,True,
Project Censored the Movie,2013,Not Rated,12 Apr 2013,60 min,"Documentary, Biography, History","Doug Hecker, Christopher Oscar","Doug Hecker, Christopher Oscar","Nora Barrows-Friedman, Khalil Bendib, Noam Chomsky","'Project Censored: The Movie' explores media censorship in our society by exposing important stories that corporate media fails to report/under report. Using the media watchdog group, Project Censored, as their road map, two fathe...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTUxMDI4NTY5OV5BMl5BanBnXkFtZTcwMDIxMjE0OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,48,tt2689286,movie,N/A,N/A,N/A,N/A,True,
Beer Hunter: The Movie,2013,Not Rated,27 Mar 2013,103 min,"Documentary, Biography, History","John Richards, Alison Hodgson Richards","Alison Hodgson Richards, John Richards","Michael Jackson, Christopher Bowen, Sam Calagione","'Beer Hunter' is a documentary film about the beloved and influential beer and whiskey journalist Michael Jackson. His books on beer and whiskey have sold millions of copies, and his 1993 Discovery Channel television series, 'The ...",English,"United States, United Kingdom, Ireland, France, Czech Republic, Belgium",N/A,https://m.media-amazon.com/images/M/MV5BYjg1NTY1MWUtYzI2OS00NTJlLWFiZGEtODQ2Y2E4YjVkOTk5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,44,tt3158992,movie,N/A,N/A,N/A,N/A,True,
Giselle: The Movie,2013,N/A,01 Jul 2013,105 min,"Fantasy, Music, Romance",Toa Fraser,Toa Fraser,"Gillian Murphy, Qi Huan, Abigail Boyle",A beautiful and moving story focusing on the much loved ballet of the same name.,N/A,New Zealand,1 nomination,https://m.media-amazon.com/images/M/MV5BOTQ1NTAzODQ4Ml5BMl5BanBnXkFtZTgwOTkxMDMwMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,39,tt2218772,movie,N/A,N/A,N/A,N/A,True,
Cloud Air: The Movie,2013,N/A,20 May 2013,120 min,"Animation, Adventure, Biography","Adam Carlson, Di Hoang","Lee Carre, Christopher Guy Rhodes","Nic Bachhuber, Lina Zaproudi-Ellman, Rachel MacTaggart",Touching story of a cloud and his family meeting air for the first time.,English,United States,1 win & 13 nominations,https://m.media-amazon.com/images/M/MV5BNTg0NTU1OWUtYTllNi00MmFmLTlhZTMtNTI2MGY4MDRlMTU4XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,37,tt3218524,movie,N/A,N/A,N/A,N/A,True,
Moto 5: The Movie,2013,Not Rated,19 Nov 2013,56 min,Sport,Taylor Congdon,N/A,"Blake Baggett, Tyler Bereman, Adam Cianciarulo, Jimmy Decotis","From the creators of the epic film series MOTO The Movie, The Assignment Inc. is proud to present their latest and most anticipated installment to the film franchise, MOTO 5. Without ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTg0MzIwMjIwNV5BMl5BanBnXkFtZTgwOTAzMDI4MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,34,tt4075824,movie,N/A,N/A,N/A,N/A,True,
Mandrake: The Movie,2013,TV-MA,12 Dec 2013,170 min,"Crime, Drama",José Henrique Fonseca,"Tony Bellotto, Felipe Braga, José Fonseca","Lúcio Andrey, Andreza Anizio, Sacha Bali","[HBO] HD. After the murder of his client, Joao Paulo Birman, Mandrake investigates and uncovers new suspects--and Birman family secrets.",Portuguese,Brazil,1 nomination,https://m.media-amazon.com/images/M/MV5BNzBjNmNiMjUtODRlNC00M2Y1LThmYWItY2MwMmM2NTkzZjc2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,33,tt3953274,movie,N/A,N/A,N/A,N/A,True,
Goddotan: Kisu gaman senshuken the Movie,2013,N/A,28 Jun 2013,112 min,"Comedy, Horror",Nobuyuki Sakuma,"Nobuyuki Sakuma, Ohkura","Tsukasa Aoi, Bakarhythm, Mickey Curtis","Hitori Gekidan gets off a crew bus, assuming he will participate in a travel program. He overhears people in the monitoring room announce the beginning of the ""24 Hour Kiss Pressure Game."" He is then assaulted by attractive actres...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZTg2MGY4NWEtNDNhYi00OWZlLTlhNTMtYzI1ODk3ZjM3MWE5XkEyXkFqcGdeQXVyNjU4MTY5MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A,4.3,33,tt3018046,movie,N/A,N/A,N/A,N/A,True,
Dreamz: The Movie,2013,N/A,01 May 2013,120 min,Drama,Sumana Mukherjee,"Harbeen Arora, Harbeen Arora, Vishaal Desai","Serena Lorien, Melissa Biggs, Aiden Angeli","Ten women, from different parts of the world, with tragic and abusive pasts.","Hindi, English",India,N/A,https://m.media-amazon.com/images/M/MV5BNzQzMGZiZWItZGUwYy00MGRjLThjNWEtNmFkMTRjNDhmNzk4XkEyXkFqcGdeQXVyMjgyNDk2ODc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,33,tt2488232,movie,N/A,N/A,N/A,N/A,True,
"Time Scoop Hunter, the Movie",2013,N/A,31 Aug 2013,102 min,"History, Sci-Fi",Hiroyuki Nakao,N/A,"Kaho, Jun Kaname, Kaz Kobayashi",Yuichi Kaname (Jun Kaname) works as a time scoop hunter for the Time Scoop Company. The company exists sometime in the future and uses time travelling techniques to send its employees into the past to record how they live. Yuichi ...,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BN2JlZTlmNDAtMTMxOS00Yzk0LWJiOTItZDA3NzRiZGJjNDZkXkEyXkFqcGdeQXVyNjE2NDc1MDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,32,tt2412560,movie,N/A,N/A,NHK Enterprises,N/A,True,
Pros and Cons: A Fantasy Football Movie,2013,Not Rated,01 Sep 2013,77 min,Comedy,Bryant Hicks,Scott Ross,"Earl Browning III, Stacy Cunningham, LeMarc Johnson","Jack Snow is a family man obsessed with winning his high stakes fantasy football league. He's a huge fan of fantasy football and professional football, but his wife forbids him to play. Steve-O, Jack's friend, convinces him to pla...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjVmMjYyYjItYTAxZi00MWRjLTk4NDEtN2EyNmQ5MTM3OGYwXkEyXkFqcGdeQXVyNDQ1OTUwNzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,30,tt1626197,movie,N/A,N/A,N/A,N/A,True,
The Giving Tree Movie Trailer with Tyler Posey,2013,TV-MA,13 Aug 2013,1 min,"Short, Comedy",Brad Schulz,"Scott Gairdner, Rob Kutner","Molly McQueen, Tyler Posey, Brad Schulz","Here's the new trailer for the film adaptation of ""The Giving Tree"" by Shel Silverstein in Tree-D.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTM2MzA2YTUtMzgwYy00YWExLTk2YjEtNTM3ZGQyM2RlMjBlL2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,30,tt3137842,movie,N/A,N/A,N/A,N/A,True,
The MindFulness Movie,2013,Not Rated,N/A,69 min,"Documentary, Family, News",Paul Harrison,Paul Harrison,"Paul Harrison, Corey Thompson, Lucy Treadway","An entertaining, secular, and educational look at the benefits of mindful practice, 'The Mindfulness Movie' brings together an unprecedented group of the world's leading neuroscientists, psychiatrists, authors, and others to decod...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTEzNjE1MzI2ODleQTJeQWpwZ15BbWU4MDMwNjEwMzIx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,28,tt3522366,movie,N/A,N/A,N/A,N/A,True,
Movie Guide,2013–,N/A,11 Apr 2013,6 min,"Action, News, Talk-Show",N/A,Lasha Dardagany,"Naniko Khazaradze, Lasha Dardagany",N/A,Georgian,Georgia,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,25,tt2841688,series,,,,,True,2
Lego Legends of Chima 4D Movie Experience,2013,N/A,07 Mar 2013,12 min,"Animation, Short, Comedy",Peder Pedersen,John Derevlany,"David Attar, Bethany Brown, Bill Courage",A magical land where animals rule.,English,Denmark,N/A,https://m.media-amazon.com/images/M/MV5BOTBhZjEwOGQtNDRjNi00YTFjLWIxY2ItM2IyNGYwMWVmYzE5XkEyXkFqcGdeQXVyMTYwNjE1MTgx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,23,tt2853228,movie,N/A,N/A,N/A,N/A,True,
Spiritual Contact: The Movie,2013,N/A,01 Jan 2014,66 min,Thriller,Emerson Pinheiro,"Emerson Pinheiro, Dave Moyle, Neville Crabe","Adam Wilson, Nick Quye, Lousa Leal","Since the age of 11, Jeremiah has had an unknown gift. An 11th birthday present that he was unaware of, Jeremiah could see through to a parallel world which too many only exists in book and stories. The ability to see the paranorm...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNzIyMDA4YTMtZWYwNi00ODVhLWJjZTItYzZmYmE1NTUyMTE2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,23,tt2457604,movie,N/A,N/A,N/A,N/A,True,
TVGN Movie Special: Now You See Me,2013,N/A,25 May 2013,30 min,Documentary,N/A,Heather Konkoli,"Michael Caine, Jesse Eisenberg, Isla Fisher","TVGN's Movie Special: Now You See Me is a behind the scenes look at the summer blockbuster movie. From electrifying stunts, to movie secrets straight from the stars,to magic moments revealed; Plus we're on the red carpet with the ...",English,United States,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,23,tt3071812,movie,N/A,N/A,N/A,N/A,True,
Blood Drive: The Movie,2013,N/A,01 Feb 2013,71 min,"Horror, Thriller",Sophia Robbins,"Anna Orkoulas, Sophia Robbins","Sophia Robbins, Archer King, Liane Wunderlich",Isabella is a writer for an internet magazine called 'Blood Drive' which specializes in the supernatural-horror-vampire genre of scary stories. Her 'writing office' is the local bar where she finds inspiration in the solace of its...,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTQ3NTY1NTc2NV5BMl5BanBnXkFtZTcwNzMwMDgwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,22,tt2572042,movie,N/A,N/A,N/A,N/A,True,
The Woodlies Movie,2013,N/A,21 Sep 2013,73 min,"Animation, Family",Alexs Stadermann,David Evans,N/A,"Close to a campsite the small, furry Woodlies SEVENPOINTS, FIREHEAD and NINEEYES live in the woods. Winter is approaching and they can't find enough food in the forest anymore. They wait until the humans have left the campsite, in...",English,"Australia, Ireland",N/A,https://m.media-amazon.com/images/M/MV5BNmY0MDQxZGMtYThjYS00ZjNhLWFhMTItNDcxODUzN2M4OTlkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,20,tt2959216,movie,N/A,N/A,N/A,N/A,True,
5 Seasons: The Movie,2013,Not Rated,19 Nov 2013,115 min,"Comedy, Drama, Musical",Shawn Raynor,Shawn Raynor,"Noelle Moralas, Jonathan Mullins, Michael Depore","Jennifer is hot, she wants fame, she finds trouble.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTcwMTQ0NjY1MF5BMl5BanBnXkFtZTgwMDY1NDUwMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,20,tt3685372,movie,N/A,N/A,N/A,N/A,True,
My First Movie,2013,N/A,04 Oct 2013,90 min,Comedy,Manuel Villasenor,Manuel Villasenor,"Mario Almada, Tzoee Guardado, Victor Miranda","My First MOvie is the story of Sebas a totally looser. However, his life change after he encounter a former classmate from elementary school. She want to became a famous actress so Sebas has to make a movie to gain her love.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMjE5MjQ4ODUyOF5BMl5BanBnXkFtZTgwNzA5NzQ4MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,20,tt3300614,movie,N/A,N/A,N/A,N/A,True,
Heart-Pounding! Pretty Cure the Movie: Mana's Getting Married!!? The Dress of Hope Tied to the Future!,2013,N/A,26 Oct 2013,72 min,"Animation, Action, Adventure",Naoyuki Itô,"Izumi Tôdô, Ryôta Yamaguchi","Hitomi Nabatame, Minako Kotobuki, Mai Fuchigami","One day, Mana Aida receives a wedding dress from her mother and grandmother that they had worn in the past. While thinking about who she would wear this beside someday, a mysterious man named Marsh appears, and Mana is thrown back...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMDU3NjA1N2EtMGE4ZS00ZDllLTgxMjAtODFjZjAyZjY5NTUwXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,18,tt3755716,movie,N/A,N/A,N/A,N/A,True,
