Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
A Spy Movie,2021,N/A,10 Dec 2021,84 min,Comedy,Stephanie Koenig,Stephanie Koenig,"Brian Jordan Alvarez, Michael Benjamin, Edgar Blackmon","'A Spy Movie' is an action comedy/parody. Stephanie Koenig, Brian Jordan Alvarez, and Brian Jordan Alvarez star in the film as the maniacal evil-doer Evelina, and the two spies desperate to stop her, Jack Johnson and Bushilla Stra...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNmQ3MTQ0OWYtMjU2MC00N2QzLWE5ZGEtZTA4NTA0MmE1ODhkXkEyXkFqcGdeQXVyMjIyNDkyODk@._V1_SX300.jpg,[],N/A,N/A,65,tt16867902,movie,N/A,N/A,N/A,N/A,True,
Deadpool Movie in Lego,2021,Not Rated,07 Apr 2021,108 min,"Animation, Action, Adventure",Huxley Berg,N/A,"Karan Soni, Michael Benyaer, Stefan Kapicic","A shot-for-shot remake of the 2016 movie, Deadpool, created entirely out of Lego.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjU2MmI5MjItNzc3ZC00NDgwLTkyMWEtNWMwMmUyMDg1OWZkXkEyXkFqcGdeQXVyNzEwMzUxMzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",N/A,8.5,64,tt13414858,movie,N/A,N/A,N/A,N/A,True,
Odd Pod: The Movie... kinda,2021,N/A,05 Jan 2021,72 min,"Comedy, Family","Dan Lyden, Samuel Victor","Dan Lyden, Christian Woods, Samuel Victor","Dan Lyden, Christian Woods, Blue Lavander","Dan's Odd Pod puppet crew love running their online 80s and 90s nostalgia show, til a call from the new channel owner changes everything. Can their channel, friendship and Dan's sanity survive cancellation? And who's truly behind ...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BOGVjZThiNmQtZDQ2ZC00NmY0LWIyNDYtNmU2YjhhZTBhMzFmXkEyXkFqcGdeQXVyNTkxMzYyMDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,49,tt13386836,movie,N/A,N/A,N/A,N/A,True,
Maf's SuperMarioLogan Movie,2021,TV-MA,14 Aug 2021,62 min,"Action, Comedy",Mitchel Reyna,"Mitchel Reyna, Logan Thirtyacre","AdamtheMasterBuilder, Iron Avenger, Blade","This Story Is set years after the end of the ""SML"" timeline, When Woody Moves out to continue his life as a Shrimpo Hunter And Marios ""son"" Jeffy turns ""18"" and Moves out to go to Art school to continue painting just like his fath...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYWQxNmQ5NWQtMTU1Mi00NTNhLWI0MGQtZjZlMzg3NDdlOWEyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,44,tt13706384,movie,N/A,N/A,N/A,N/A,True,
2020: The Movie,2021,N/A,19 Mar 2021,2 min,"Short, Comedy",N/A,N/A,"Gary Barlow, Sanjeev Bhaskar, Russell Brand","After a year like no other, prepare for the biggest blockbuster movie NEVER made (yet) with 2020: The Movie. Part biopic, part disaster film, this new release turns movie stars into unlikely everyday British heroes.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNTIxYjdmODQtZDExZC00YzUwLTg5MzctNzQ0NTg3NmJlMDA1XkEyXkFqcGdeQXVyNzMwODg0MzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,44,tt14292616,movie,N/A,N/A,N/A,N/A,True,
SMG4 Movie: 10 Year Anniversary Special,2021,TV-PG,08 May 2021,40 min,"Animation, Short, Comedy",Luke Lerdwichagul,"Kevin Lerdwichagul, Jasmine Yang","James Bailey, Robyn Barry-Cotter, Lizzie Freeman",SMG4 decides to invite many friends and even some enemies to a big party celebrating the tenth anniversary of SuperMarioGlitchy4 (2011).,English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BMTQ4MmY1NGEtMzQ0OC00NzJlLTk0NWItZTZlOTUwODY5NmQwXkEyXkFqcGdeQXVyNzgxNDk0NTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,39,tt14604222,movie,N/A,N/A,N/A,N/A,True,
The Sketch Comedy Movie,2021,N/A,14 Jan 2021,90 min,Comedy,Dallas Ryan,"Dallas Ryan, Ryan Vania","Angie Bojorges, Chloe Gay Brewer, Ed McKenzie",It's a sketch comedy film about...sketch comedies.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWY2MTg3ZTgtZDZiMC00MGFjLWEzZjktNDNhODAwMWNiN2E5XkEyXkFqcGdeQXVyMTk2MzA5NTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,38,tt13304532,movie,N/A,N/A,N/A,N/A,True,
Charlie's Movie,2021,N/A,13 Jan 2021,91 min,Thriller,Joseph Mangano,Joseph Mangano,"Bonnie Byrnes, Daniel Jordano, Joseph Mangano",A married man gets cheated on by his wife and she gets pregnant. He then torments her through creative plotting via a phone.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDFiNDVhNWQtNzhmMS00MzgxLTk3YmItMTU0ZGY2NTFiNThkXkEyXkFqcGdeQXVyMDk1MjA1MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,5.1,33,tt12695014,movie,N/A,N/A,N/A,N/A,True,
Kamen Rider Revice: The Movie,2021,N/A,21 Jul 2021,23 min,"Short, Action",Ryuta Tasaki,Hanta Kinoshita,"Kentaro Maeda, Subaru Kimura, Wataru Hyuga","When the evil Olteca makes a contract with a man and unleashes the Spider Deadman, Ikki Igarashi transforms into Kamen Rider Revi to stop them. At his side is Kamen Rider Vice, a devil that lives inside his mind that he has made a...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BN2ViMWE3MzQtYmRlYi00OTIzLWJmZTktM2Y2MDFkOWZmNDM5XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,33,tt15113228,movie,N/A,N/A,N/A,N/A,True,
The Sailor Dreps Show: The Movie,2021,Not Rated,24 Sep 2021,40 min,"Short, Comedy",Sailor Dreps,"Sailor Dreps, Colin McDonald","Camden Boomershine, Sailor Dreps, Colin McDonald","After his co-host's spin-off show The Colin McDonald Show explodes in popularity, Sailor Dreps spirals into insanity and conquers the Earth to fuel his own pathetic ego.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDRmMzA2YWYtNzAzNy00ZGRlLTg3N2QtMTYwYjQ1N2RjMTc0XkEyXkFqcGdeQXVyODg4ODY4NTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.9/10'}]",N/A,9.9,31,tt15575232,movie,N/A,N/A,N/A,N/A,True,
Trust Issues the Movie,2021,N/A,23 Nov 2021,97 min,"Drama, Action",John Richard Walton,"Santrell Davis, Billy Howard, Carlos Reynolds","A'Keem Bashir, Duffle Bag Tha Boss, Derrick Brown",Based on a series of actual events Carlos Reynolds (Digga) returns home from prison to a new world that presents new challenges.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZWRlOTYzZjMtM2FhNi00MWU1LWFjMTMtYzYyNDQ3NjI4NzFjXkEyXkFqcGdeQXVyMTQzNTY2OTI5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",N/A,8.5,27,tt16105998,movie,N/A,N/A,N/A,N/A,True,
Broken Covenant the Movie,2021,N/A,17 Sep 2021,132 min,"Drama, Romance","Jeremy Middleton, Bre'Ana Simone, Martel Taylor",Martel Taylor,"Stephen Conner, Lauren Darlene, Keiona Evans",A divorced father must first deal with his past hurts and insecurities and ability to trust a higher power before he can begin to love again.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjFhYmE5OGQtOGYyYi00OGI2LThiNzYtOTI2YzE2NDYzMTBkXkEyXkFqcGdeQXVyODg5ODYwMjg@._V1_SX300.jpg,[],N/A,N/A,27,tt15457158,movie,N/A,N/A,N/A,N/A,True,
DeMonD the movie,2021,PG-13,24 Sep 2021,105 min,Adventure,Antonio Hutton,Antonio Hutton,"Brandon Bailey, Micheal Terrell Bailey, Anthony Goodly",Demond the movie is a live action movie adaption of demond comics comic books made in 2021. this story is the journey of one man that was caught in between a war between two demi gods over the mythical and powerful cup of haties.,English,United States,1 win,https://m.media-amazon.com/images/M/MV5BZDhjNWEwODMtMzc3NS00M2VkLWE0OTgtYTA5MDE4NGZjMTdmXkEyXkFqcGdeQXVyMTQ3NDM0NzA0._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.0/10'}]",N/A,9.0,27,tt16532108,movie,N/A,N/A,N/A,N/A,True,
Tinsel - The Lost Movie About Hollywood,2021,N/A,N/A,79 min,"Documentary, Comedy",James F. Robinson,James F. Robinson,"Scott Alexander, Beau Bridges, Art Buchwald","A flashback to Hollywood in the glorious 1990's, ""TINSEL - The Lost Movie About Hollywood"" digs deep into movie fans' love affair with Fame, Celebrities and the Movies, and compares how cinema has changed in the 21st century.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZWE2ODZhNmMtMzFhZC00OWEyLTljYTEtMjhiMDljYjVkM2UyXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,27,tt1914388,movie,N/A,N/A,N/A,N/A,True,
Kikai Sentai Zenkaiger: The Movie,2021,N/A,20 Feb 2021,27 min,"Short, Action",Shôjirô Nakazawa,Junko Komura,"Kiita Komagine, Shintarô Asanuma, Yûki Kaji",N/A,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZjdkOTQ0OTktZjIwMC00MzJmLTk2NjEtOTc5ZWQ0OGZhYjk0XkEyXkFqcGdeQXVyNzkyMDA5MTc@._V1_SX300.jpg,[],N/A,N/A,25,tt13711080,movie,N/A,N/A,N/A,N/A,True,
The Amnesia Fortnight Movie,2021,Not Rated,29 Apr 2021,111 min,Documentary,Paul Owens,N/A,"Andy Alamano, Zahra Amirabadi, Brian Anderle",N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDRlYzZiZGEtOTBkNS00MjNjLWFiYzItZjQ1Yzg3NTNlYTMxXkEyXkFqcGdeQXVyMjQ1OTk5NzA@._V1_SX300.jpg,[],N/A,N/A,23,tt14506316,movie,N/A,N/A,N/A,N/A,True,
Brandon Bott Gets Grounded: The Movie,2021,N/A,06 Aug 2021,87 min,"Animation, Comedy, War",Joseph Joggle,"Darien Hester, Joseph Joggle","Brandon Bott, Joseph Joggle, KellyLynn Anderson",Three boys and one girl get sent off to Captain Bill's military school to learn how to respect others and be disciplined.,English,"United States, Canada",N/A,https://m.media-amazon.com/images/M/MV5BMGFhOTNkZTYtOWEyZi00ZGM5LWE5NmEtZGNhOTM4Njc1OWFmXkEyXkFqcGdeQXVyMTMwODMzNTc2._V1_SX300.jpg,[],N/A,N/A,20,tt15096542,movie,N/A,N/A,N/A,N/A,True,
The SML YTP Movie,2021,PG,26 Nov 2021,83 min,"Animation, Adventure, Comedy",Leonard Winaro,N/A,Gustavo Doneux,"When Mario gets kidnapped by I.M. Meen, who intended to do this with Jeffy, Jeffy and his friends, Junior, Joseph, and Cody (along with his robot, Mebo) go on a quest to save Mario in 6 days before it is too late.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzRkOGY3MWItYTIzNC00NGQ4LWE2Y2YtNDkzZTgyYWYwNzRmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,19,tt16259608,movie,N/A,N/A,N/A,N/A,True,
Karma the Chakra Full Movie 2021,2021,N/A,21 May 2021,N/A,"Short, Mystery, Thriller",Shahzada,Shahzada,"Arjun Chanderwanshi, Tamanna Mahajan, Poonam",N/A,Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BNjQ2MzkyYzQtNTFiNS00NWEyLWJlMWQtODk4OTNjYzlhYWFlXkEyXkFqcGdeQXVyMTU2OTY4MDkx._V1_SX300.jpg,[],N/A,N/A,19,tt22488946,movie,N/A,N/A,N/A,N/A,True,
The Ultimate 'SpongeBob SquarePants Movie' Recap Cartoon,2021,16+,26 Feb 2021,4 min,"Animation, Short","Sam Kessler, Cas van de Pol","Christopher Yeh, Cas van de Pol, Sam Kessler","Muudea Sedik, Junaid Chundrigar, Dennis Impink",N/A,English,Netherlands,N/A,https://m.media-amazon.com/images/M/MV5BYzYxNDY3ODItZTJhZi00ZTk5LThlOTctZGE5ZWZiZDdkNGQ5XkEyXkFqcGdeQXVyNjUzMTgyOTU@._V1_SX300.jpg,[],N/A,N/A,18,tt14132254,movie,N/A,N/A,N/A,N/A,True,
"I Wanna Make a Movie, or I Wanna Die Trying",2021,N/A,10 Dec 2021,9 min,"Short, Drama","Eric Bizzarri, Sydney Herauf",Sydney Herauf,"Sydney Herauf, Mattie Driscoll, Dante Emmanuel","A young woman's grand finale in her pursuit of artistry, and Dallas.",English,Canada,4 wins,https://m.media-amazon.com/images/M/MV5BMmNiNTM3MmUtNDdlNS00ZGIwLTk5ZjEtZTMyNTkxYTUyZmZkXkEyXkFqcGdeQXVyMjExMzk4MTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,17,tt11151074,movie,N/A,N/A,N/A,N/A,True,
Boy Harsher Big Bad John Movie (2021 Mega Mix),2021,N/A,31 Jan 2021,15 min,"Short, Horror, Music",Paul T.T. Easter,N/A,"Paul T.T. Easter, Boy Harsher, Anna Hewison","John seeks revenge on some low ranking street dealers who are ordered to kill his right hand man, seen as a visual flashback interpretation of John's now troubled mind.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BODdiZjQ2OTUtYzM4Zi00Mjc1LWI1NjYtYTFhYTY0MWVjMzBlXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,16,tt13959416,movie,N/A,N/A,N/A,N/A,True,
The Woman of S.R.I.: The Movie,2021,N/A,03 Sep 2021,108 min,N/A,Ryosuke Kanesaki,Takeharu Sakurai,"Yasuko Sawaguchi, Takashi Naitô, Mayumi Wakamura",Mysterious murder cases take place simultaneously around the world. Crime Laboratory Researcher Mariko Sakaki and Detective Kaoru Domon work together to solve the cases.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYzY3NzEzYzUtM2U2ZC00ZGMwLThmZDItNzhkYzUxOGVlOWY5XkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_SX300.jpg,[],N/A,N/A,16,tt15102956,movie,N/A,N/A,N/A,N/A,True,
The Love of a King Christmas Movie Musical,2021,N/A,N/A,66 min,Musical,Tamera Hill,Tamera Hill,"Mishael Arbuthnot, Marlynne Frierson Cooley, Shelea Frazier",A Christmas Movie Musical. Two boys mourn the death of their mother as they are placed into the foster care system. A Christmas miracle is what they need to find a home filled with love and acceptance.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTdhMWI1OTEtMmRkZS00OWM0LWIzZmMtNzdhYjJhZDQ5Y2IzXkEyXkFqcGdeQXVyNTU0NTMzNjk@._V1_SX300.jpg,[],N/A,N/A,14,tt16451308,movie,N/A,N/A,N/A,N/A,True,
2021 MTV Movie & TV Awards: Unscripted,2021,N/A,17 May 2021,N/A,N/A,Ryan Polito,"Steven Murphy, Matt Flanders, Nikki Palumbo","Chrishell Stause, Paris Hilton, Nikki Glaser",N/A,English,United States,N/A,N/A,[],N/A,N/A,13,tt14555938,movie,N/A,N/A,N/A,N/A,True,
Action Movie Cazorla,2021,N/A,04 Oct 2021,N/A,"Action, Comedy",Ricardo Lopez,Ricardo Lopez,"Juan G. Jara, Pepe Moreno, Eva Anguita","Inspector Torres is the best cop in town. After being in a coma, he wakes up again after a few years. With the help of the newly incorporated Inspector Alonso, he must end the crime that has arisen in the city.",Spanish,Spain,3 wins,https://m.media-amazon.com/images/M/MV5BZWFmNjRiZjAtNDU4MC00OWQ2LTgyNzMtYTg4ZGM0MDhhNGQ3XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,13,tt12967694,movie,N/A,N/A,N/A,N/A,True,
Hayah Movie,2021,N/A,14 Feb 2021,22 min,Short,Mohamed Kamar,Mustafa Abuzaid,"Alyaa Achraf, Marwa Ebeid, Mai Hamdy","The harder it comes to love, the greater the chance for it to survive .. But what if?",Arabic,Egypt,N/A,https://m.media-amazon.com/images/M/MV5BNzdjZTY0ZmEtODJhYS00MDg5LThhNjAtNzc0NzJjMzY4OGQxXkEyXkFqcGdeQXVyMTMzMTUwMjk4._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.8/10'}]",N/A,9.8,11,tt14748314,movie,N/A,N/A,N/A,N/A,True,
Movie Bug Movie Talk,2021–,N/A,22 Feb 2021,N/A,"Comedy, Talk-Show",N/A,N/A,"James Lack, Alex Pitt, Jordan Carroll","James Lack (Movie Bug) chats to various guests, live on air.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BNTViZWNmZTYtMTU4Mi00OWUxLThiODgtZDBkYjc5OTU1Yzg5XkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_SX300.jpg,[],N/A,N/A,10,tt14028084,series,,,,,True,3
Woman with A Movie Camera,2021,N/A,10 Dec 2021,104 min,Drama,Atal Krishnan,"Atal Krishnan, Athira Santhosh","Santhosh Aduvasery, Athira Joseph, Jicky Paul",A young woman carrying out her own little adventure by documenting her immediate surroundings to further reveal the elemental plights of being.,Malayalam,India,N/A,https://m.media-amazon.com/images/M/MV5BMGY0OTg1MDktMjdiNi00MDgzLWEyYmQtM2Q4Yzc5NzhlNjIxXkEyXkFqcGdeQXVyOTQ4NTYzMzc@._V1_SX300.jpg,[],N/A,N/A,10,tt15850402,movie,N/A,N/A,N/A,N/A,True,
Movie for a Dreary Afternoon,2021,N/A,27 Aug 2021,98 min,Comedy,Evan Snyder,Evan Snyder,"Evan Snyder, Ian Snyder","An office worker calls in sick so he can sleep in, but when he finally gets out of bed he struggles to find something useful to do. Or: a man dozes off while watching a mystery movie on TV and must solve the mystery himself in his...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTIzZmYxNmQtYzRjOC00YTlkLTg1MDgtNmIzMzI1MDdmZTBjXkEyXkFqcGdeQXVyNjU1MDQ5OTk@._V1_SX300.jpg,[],N/A,N/A,9,tt15314648,movie,N/A,N/A,N/A,N/A,True,
Harry Potter: Magical Movie Moments,2021–,N/A,18 Sep 2021,N/A,N/A,N/A,N/A,"Jo Ashe, Margaret Ashley, Amelie Beauchamp",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjE2NzRiODEtZGE5Ny00MmZhLWJhOTctZDUyM2Q2OTgwZTdlXkEyXkFqcGdeQXVyMTEwNjU3ODEz._V1_SX300.jpg,[],N/A,N/A,8,tt15456012,series,,,,,True,N/A
Unknown from Emi: The Movie,2021,N/A,06 Nov 2021,103 min,Comedy,TrueBluefuse,TrueBluefuse,"Ryan Drummond, Phil McGraw, Drew Pickles",TrueBluefuse sets off to make an apology to Hunnid P for a parody song made at his expense and gets whisked away into a fantastic adventure in which he fights against the forces of white supremacy and autism.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWI4MjI4MmYtZDEwMi00YmNlLWEwZjAtMTExZDZiMzVjYWFiXkEyXkFqcGdeQXVyMTEwOTkwNTI4._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,8,tt16077294,movie,N/A,N/A,N/A,N/A,True,
A Dragonball Gohanverse Movie: Android 21,2021,N/A,15 Aug 2021,N/A,"Short, Action",Daitomodachi,"Daitomodachi, Akira Toriyama","Devil Artemis, Emma Breezy, Bryce Buckley","In this first Dragonball Gohanverse movie, Slick Goku and Emo Gohan team up to fight an Android 21 fused with a Gohan. However, little does Emo know this event will thrust him deeper into the Gohanverse.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYWE3ZmQ0N2QtODdlNC00ZDc1LWFjNDAtYWYxZTk5NTBmZWY5XkEyXkFqcGdeQXVyMTIzMzcwODM1._V1_SX300.jpg,[],N/A,N/A,7,tt15372138,movie,N/A,N/A,N/A,N/A,True,
The Sunday Night Movie Stream with Magpie Movies,2021–2022,N/A,07 Feb 2021,N/A,"Comedy, Talk-Show",N/A,N/A,"Paul Robinson, Pete Ainslie, Rob Wilson","YouTuber Paul Robinson and his co-hosts, along with guests chat all things movies live to his viewers.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZWRjZTkzMWYtYmRkNS00MzE0LWFkYWMtYzRhZjk3OWFlYmNjXkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.3/10'}]",N/A,9.3,7,tt15426958,series,,,,,True,3
Never Alone Movie,2021,N/A,18 Mar 2022,N/A,Drama,Lance Sutton,Lance Sutton,"Michael Gladden, Andrea Hessig, Dustin LaFleur",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjBkYTlhMDktZjBhMi00MjYxLTg5YjEtZGIyZmZkNGYzMmYzXkEyXkFqcGdeQXVyMTAxOTEzNDYz._V1_SX300.jpg,[],N/A,N/A,7,tt14134868,movie,N/A,N/A,N/A,N/A,True,
The Last Movie Ride,2021,TV-PG,04 Jul 2021,81 min,Documentary,Brett Gerking,"Gina Watson, Jill Witecki","John Bohannon, Jill Witecki, Thomas Kontos Craddock",Time travel back 100 years through cinema magic and discover America's fascination with the motion picture though the eyes of those who lived it.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjRlMzQ5NzktYjQzMS00NzQ3LTllY2YtMzgzZTYxMzc0MGUyXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,7,tt12422076,movie,N/A,N/A,N/A,N/A,True,
S.A.D - The Movie,2021,N/A,13 Oct 2021,9 min,"Animation, Short",Guilherme Gehr,"Luis Felipe Bueno, Matteo Di Gioia",N/A,"A kid creates space adventures with his toys. As summer break arrives, he travels with his parents to the Scottish highlands, but a storm puts his imagination to the test, and his fate will depend on it.",English,Italy,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BYjE3NWJmMTktMWQwMy00YzI0LTk0YWUtYTAwNGIxNjMwZDE3XkEyXkFqcGdeQXVyMTI2NDYyMzE3._V1_SX300.jpg,[],N/A,N/A,6,tt13738140,movie,N/A,N/A,N/A,N/A,True,
Rocky Horror 45: The Movie,2021,N/A,24 May 2021,95 min,"Documentary, Horror, Musical",Manny Velazquez,N/A,"Nell Campbell, Tim Curry, Cliff De Young","Underground filmmaker Manny Velazquez dives into the immortal history and legacy of The Rocky Horror Picture Show and its lesser known sequel Shock Treatment with a collection of interviews, convention footage and more.",English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BZDg5MTliYTUtYjRlMy00NjNjLWE2MjctZWIyYjg1NGRmYzE1XkEyXkFqcGdeQXVyMjk4MzgyMjU@._V1_SX300.jpg,[],N/A,N/A,6,tt14747020,movie,N/A,N/A,N/A,N/A,True,
BigPauly's Monthly Movie Roundup,2021–,N/A,08 Oct 2021,N/A,"Documentary, Talk-Show",N/A,N/A,Paul Bowman,Youtuber Paul 'BigPauly' Bowman runs through all the movies he's watched over the last month.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNzkzNzkyOWYtNmNjYS00OGU3LWJjM2QtNDI3OWZlNzBhZTFiXkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_SX300.jpg,[],N/A,N/A,6,tt15558036,series,,,,,True,1
Live 60 Minute Movie Discussions with the Geordie & The Fett,2021,N/A,07 Jun 2021,N/A,"Comedy, Talk-Show",N/A,N/A,"Paul Robinson, Rob Wilson",Paul 'Geordie Paul' Robinson and Rob 'Robafett's Bounty' Ryan Wilson discuss movies live on air.,English,United Kingdom,N/A,N/A,[],N/A,N/A,6,tt15766040,series,,,,,True,N/A
Movie Worm LIVE,2021–,N/A,20 Mar 2021,N/A,"Comedy, Talk-Show",N/A,N/A,"Jordan Carroll, James Lack, Carl Stevens","YouTuber Jordan Carroll (Movie Worm) chats live to his viewers, sometimes joined by guests.",English,United Kingdom,N/A,N/A,[],N/A,N/A,6,tt15790820,series,,,,,True,1
